,PNODE_ID,AS_ID,Type,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Lat,Lng,NodeLMP,NodeMCC,NodeMCE,Average MCC
233,STREAMVW_6_N001,AS_SP26,LOAD,STRMVW_6_LD30,22800_STREAMVW_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4778,32.745635,-117.078586,"<img src=""./data/SDGE_NODE_LMP_Plots/STREAMVW_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/STREAMVW_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/STREAMVW_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",53.73690031250001
234,STREAMVW_6_N007,AS_SP15,LOAD,STRMVW_6_LD31,22800_STREAMVW_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4779,32.745617,-117.078773,"<img src=""./data/SDGE_NODE_LMP_Plots/STREAMVW_6_N007/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/STREAMVW_6_N007/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/STREAMVW_6_N007/SDGENodeMCE.png"" width=""200"" height=""120""/>",71.28084520833333
235,STUART_6_N001,AS_SP15,LOAD,STUART_6_LD30,22804_STUART _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,4788,33.25671933,-117.4165729,"<img src=""./data/SDGE_NODE_LMP_Plots/STUART_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/STUART_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/STUART_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.90958920138887
236,SWEETWTR_6_N017,AS_SP26,LOAD,SWTWTR_6_LD30,22820_SWEETWTR_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4826,32.658407,-117.091526,"<img src=""./data/SDGE_NODE_LMP_Plots/SWEETWTR_6_N017/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SWEETWTR_6_N017/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SWEETWTR_6_N017/SDGENodeMCE.png"" width=""200"" height=""120""/>",72.12621932291663
237,SWEETWTR_6_N018,AS_SP26,LOAD,SWTWTR_6_LD31,22820_SWEETWTR_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4827,32.658345,-117.091836,"<img src=""./data/SDGE_NODE_LMP_Plots/SWEETWTR_6_N018/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SWEETWTR_6_N018/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/SWEETWTR_6_N018/SDGENodeMCE.png"" width=""200"" height=""120""/>",63.14417019097223
238,TELECYN_1_N001,AS_SP26,LOAD,TLGCYN_1_LD41,22852_TELECYN _138_LD41,22M7_DB114,2022-07-28 0:00:00,4912,32.637845,-117.015979,"<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",63.83994968749989
239,TELECYN_1_N006,AS_SP15,LOAD,TLGCYN_1_LD42,22852_TELECYN _138_LD42,22M7_DB114,2022-07-28 0:00:00,4913,32.638103,-117.016141,"<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N006/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N006/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N006/SDGENodeMCE.png"" width=""200"" height=""120""/>",57.85278640625
240,TELECYN_1_N014,AS_SP26,LOAD,TLGCYN_1_LD40,22852_TELECYN _138_LD40,22M7_DB114,2022-07-28 0:00:00,4911,32.637823,-117.016284,"<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N014/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N014/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TELECYN_1_N014/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.90958920138886
241,TOREYPNS_6_N001,AS_SP15,LOAD,TORYPN_6_LD33,22856_TOREYPNS_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,4931,32.89860207,-117.2398137,"<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",0.0
242,TOREYPNS_6_N007,AS_SP26,LOAD,TORYPN_6_LD31,22856_TOREYPNS_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4929,32.89884223,-117.2398285,"<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N007/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N007/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N007/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.64233555555557
243,TOREYPNS_6_N008,AS_SP15,LOAD,TORYPN_6_LD30,22856_TOREYPNS_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4928,32.89881529,-117.2401838,"<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N008/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N008/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N008/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.64233555555558
244,TOREYPNS_6_N009,AS_SP15,LOAD,TORYPN_6_LD32,22856_TOREYPNS_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4930,32.89853011,-117.2402412,"<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N009/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N009/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/TOREYPNS_6_N009/SDGENodeMCE.png"" width=""200"" height=""120""/>",61.968449756944516
245,UCM_6_N001,AS_SP26,LOAD,UCMTG_6_LD32,22864_UCM  _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4991,32.88344178,-117.2223885,"<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",48.922009149305644
246,UCM_6_N002,AS_SP26,LOAD,UCMTG_6_LD30,22864_UCM  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4989,32.88373691,-117.2225007,"<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N002/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N002/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N002/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.64233555555558
247,UCM_6_N006,AS_SP15,LOAD,UCMTG_6_LD31,22864_UCM  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4990,32.88347002,-117.2227024,"<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N006/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N006/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N006/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.99391479166658
248,UCM_6_N110,AS_SP26,GEN,UCMTG_6_FCELL,22864_UCM  _69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,4988,32.88217453,-117.223001,"<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N110/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N110/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/UCM_6_N110/SDGENodeMCE.png"" width=""200"" height=""120""/>",65.23776564236113
249,URBAN_6_N001,AS_SP15,LOAD,URBAN_6_LD33,22868_URBAN  _69.0_LD33,22M7_DB114,2022-07-28 0:00:00,5014,32.713308,-117.151331,"<img src=""./data/SDGE_NODE_LMP_Plots/URBAN_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/URBAN_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/URBAN_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",55.76864185763893
250,URBAN_6_N005,AS_SP26,LOAD,URBAN_6_LD31,22868_URBAN  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,5012,32.713308,-117.151611,"<img src=""./data/SDGE_NODE_LMP_Plots/URBAN_6_N005/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/URBAN_6_N005/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/URBAN_6_N005/SDGENodeMCE.png"" width=""200"" height=""120""/>",57.85278640625
251,VALCNTR_6_N001,AS_SP15,LOAD,VLCNTR_6_LD1,22871_VLYC GEN_12.0_LD31,22M7_DB114,2022-07-28 0:00:00,5166,33.23068428,-117.0184155,"<img src=""./data/SDGE_NODE_LMP_Plots/VALCNTR_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/VALCNTR_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/VALCNTR_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.99391479166658
252,VLYCGEN_7_N002,AS_SP26,GEN,VLCNTR_6_VCSLR1,22871_VLYC GEN_12.0_GU1,22M7_DB114,2022-07-28 0:00:00,5170,33.2326448,-117.0028289,"<img src=""./data/SDGE_NODE_LMP_Plots/VLYCGEN_7_N002/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/VLYCGEN_7_N002/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/VLYCGEN_7_N002/SDGENodeMCE.png"" width=""200"" height=""120""/>",48.013886840277706
253,VLYCGEN_7_N003,AS_SP15,GEN,VLCNTR_6_VCSLR2,22871_VLYC GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,5171,33.2325483,-117.0014186,"<img src=""./data/SDGE_NODE_LMP_Plots/VLYCGEN_7_N003/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/VLYCGEN_7_N003/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/VLYCGEN_7_N003/SDGENodeMCE.png"" width=""200"" height=""120""/>",55.10024776041668
254,WARENCYN_6_N001,AS_SP26,LOAD,WRNCYN_6_LD30,22880_WARENCYN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,5339,33.01545588,-117.0020028,"<img src=""./data/SDGE_NODE_LMP_Plots/WARENCYN_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/WARENCYN_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/WARENCYN_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.76523333333331
255,WARENCYN_6_N002,AS_SP26,LOAD,WRNCYN_6_LD20,22880_WARENCYN_69.0_LD20,22M7_DB114,2022-07-28 0:00:00,5338,33.01545557,-117.0023576,"<img src=""./data/SDGE_NODE_LMP_Plots/WARENCYN_6_N002/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/WARENCYN_6_N002/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/WARENCYN_6_N002/SDGENodeMCE.png"" width=""200"" height=""120""/>",58.15858515625002
256,WARNERS_6_N001,AS_SP26,LOAD,WRNERS_6_LD1,22884_WARNERS _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,5340,33.24736265,-116.6757664,"<img src=""./data/SDGE_NODE_LMP_Plots/WARNERS_6_N001/SDGENodeLMP.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/WARNERS_6_N001/SDGENodeMCC.png"" width=""200"" height=""120""/>","<img src=""./data/SDGE_NODE_LMP_Plots/WARNERS_6_N001/SDGENodeMCE.png"" width=""200"" height=""120""/>",54.76523333333331
