PNODE_ID,AS_ID,RES_TYPE,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Lat,Long
PALOMAR_1_N004,AS_SP15,LOAD,PARPRT_1_LD41,22632_PALOMAR _138_LD41,22M7_DB114,2022-07-28 0:00:00,2866,33.12302948,-117.2878474
PALOMAR_1_N004,AS_SP26,LOAD,PARPRT_1_LD41,22632_PALOMAR _138_LD41,22M7_DB114,2022-07-28 0:00:00,2866,33.12302948,-117.2878474
PALOMAR_1_N013,AS_SP26,LOAD,PARPRT_1_LD40,22632_PALOMAR _138_LD40,22M7_DB114,2022-07-28 0:00:00,2865,33.12302948,-117.2878474
PALOMAR_1_N013,AS_SP15,LOAD,PARPRT_1_LD40,22632_PALOMAR _138_LD40,22M7_DB114,2022-07-28 0:00:00,2865,33.12302948,-117.2878474
PARADISX_6_N004,AS_SP15,LOAD,PARDSE_6_LD31,22636_PARADISX_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2859,32.704444,-117.049884
PARADISX_6_N004,AS_SP26,LOAD,PARDSE_6_LD31,22636_PARADISX_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2859,32.704444,-117.049884
PENDLETN_6_N001,AS_SP15,LOAD,PNDLTN_6_LD31,22640_PENDLETN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3627,33.30918349,-117.3349656
PENDLETN_6_N001,AS_SP26,LOAD,PNDLTN_6_LD31,22640_PENDLETN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3627,33.30918349,-117.3349656
PENDLETN_6_N004,AS_SP15,LOAD,PNDLTN_6_LD30,22640_PENDLETN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3626,33.30916777,-117.3352508
PENDLETN_6_N004,AS_SP26,LOAD,PNDLTN_6_LD30,22640_PENDLETN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3626,33.30916777,-117.3352508
PLOALTO_1_N001,AS_NP26,LOAD,PALALT_1_LD2,38028_PLO ALTO_115_LD2,22M7_DB114,2022-07-28 0:00:00,2837,33.35584386,-117.1125106
PLOALTO_1_N001,AS_NP15,LOAD,PALALT_1_LD2,38028_PLO ALTO_115_LD2,22M7_DB114,2022-07-28 0:00:00,2837,33.35584386,-117.1125106
PLOALTO_1_N007,AS_NP26,LOAD,PALALT_1_LD3,38028_PLO ALTO_115_LD3,22M7_DB114,2022-07-28 0:00:00,2838,33.3557237,-117.1122209
PLOALTO_1_N007,AS_NP15,LOAD,PALALT_1_LD3,38028_PLO ALTO_115_LD3,22M7_DB114,2022-07-28 0:00:00,2838,33.3557237,-117.1122209
PLOALTO_1_N013,AS_NP26,LOAD,PALALT_1_LD1,38028_PLO ALTO_115_LD1,22M7_DB114,2022-07-28 0:00:00,2836,33.35582424,-117.1125309
PLOALTO_1_N013,AS_NP15,LOAD,PALALT_1_LD1,38028_PLO ALTO_115_LD1,22M7_DB114,2022-07-28 0:00:00,2836,33.35582424,-117.1125309
PLOALTO_1_N019,AS_NP15,GEN,PALALT_7_COBUG,38028_PLO ALTO_115_GUM1,22M7_DB114,2022-07-28 0:00:00,2839,33.35920034,-117.111482
PLOALTO_1_N019,AS_NP26,GEN,PALALT_7_COBUG,38028_PLO ALTO_115_GUM1,22M7_DB114,2022-07-28 0:00:00,2839,33.35920034,-117.111482
POINTLMA_6_N001,AS_SP15,GEN,PTLOMA_6_NTCQF,22660_POINTLMA_69.0_GUQF,22M7_DB114,2022-07-28 0:00:00,3687,32.741645,-117.233322
POINTLMA_6_N001,AS_SP26,GEN,PTLOMA_6_NTCQF,22660_POINTLMA_69.0_GUQF,22M7_DB114,2022-07-28 0:00:00,3687,32.741645,-117.233322
POINTLMA_6_N013,AS_SP26,LOAD,PTLOMA_6_LD30,22660_POINTLMA_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3683,32.741447,-117.233264
POINTLMA_6_N013,AS_SP15,LOAD,PTLOMA_6_LD30,22660_POINTLMA_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3683,32.741447,-117.233264
POINTLMA_6_N014,AS_SP26,LOAD,PTLOMA_6_LD31,22660_POINTLMA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3684,32.741431,-117.233499
POINTLMA_6_N014,AS_SP15,LOAD,PTLOMA_6_LD31,22660_POINTLMA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3684,32.741431,-117.233499
POINTLMA_6_N021,AS_SP15,GEN,PTLOMA_6_NTCCGN,22660_POINTLMA_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,3686,32.741591,-117.233583
POINTLMA_6_N021,AS_SP26,GEN,PTLOMA_6_NTCCGN,22660_POINTLMA_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,3686,32.741591,-117.233583
POMERADO_6_N001,AS_SP15,LOAD,POMRDO_6_LD31,22664_POMERADO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3641,32.94154767,-117.0328017
POMERADO_6_N001,AS_SP26,LOAD,POMRDO_6_LD31,22664_POMERADO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3641,32.94154767,-117.0328017
POMERADO_6_N004,AS_SP26,LOAD,POMRDO_6_LD33,22664_POMERADO_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3643,32.94119401,-117.0324755
POMERADO_6_N004,AS_SP15,LOAD,POMRDO_6_LD33,22664_POMERADO_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3643,32.94119401,-117.0324755
POMERADO_6_N008,AS_SP15,LOAD,POMRDO_6_LD32,22664_POMERADO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3642,32.94121451,-117.0331609
POMERADO_6_N008,AS_SP26,LOAD,POMRDO_6_LD32,22664_POMERADO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3642,32.94121451,-117.0331609
POWAY_6_N001,AS_SP26,LOAD,POWAY_6_LD30,22668_POWAY  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3656,32.97869735,-117.0314377
POWAY_6_N001,AS_SP15,LOAD,POWAY_6_LD30,22668_POWAY  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3656,32.97869735,-117.0314377
POWAY_6_N010,AS_SP26,LOAD,POWAY_6_LD31,22668_POWAY  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3657,32.97870402,-117.031188
POWAY_6_N010,AS_SP15,LOAD,POWAY_6_LD31,22668_POWAY  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3657,32.97870402,-117.031188
PRCTRVLY_1_N001,AS_SP26,LOAD,PRCTVY_1_LD42,22672_PRCTRVLY_138_LD42,22M7_DB114,2022-07-28 0:00:00,3658,32.665025,-116.986744
PRCTRVLY_1_N001,AS_SP15,LOAD,PRCTVY_1_LD42,22672_PRCTRVLY_138_LD42,22M7_DB114,2022-07-28 0:00:00,3658,32.665025,-116.986744
RAMCOOY_7_B1,AS_SP15,GEN,OTAY_6_PL1X2,22617_RAMCO_OY_13.8_GUA1,22M7_DB114,2022-07-28 0:00:00,2804,32.595394,-117.057922
RAMCOOY_7_B1,AS_SP26,GEN,OTAY_6_PL1X2,22617_RAMCO_OY_13.8_GUA1,22M7_DB114,2022-07-28 0:00:00,2804,32.595394,-117.057922
RAMNGEN_7_N003,AS_SP26,GEN,CRELMN_6_RAMON2,22154_RAMN GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,837,33.01480304,-116.8752718
RAMNGEN_7_N003,AS_SP15,GEN,CRELMN_6_RAMON2,22154_RAMN GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,837,33.01480304,-116.8752718
RCARMEL_6_N001,AS_SP26,LOAD,RCHCML_6_LD33,22676_R.CARMEL_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3730,32.99363878,-117.0773916
RCARMEL_6_N001,AS_SP15,LOAD,RCHCML_6_LD33,22676_R.CARMEL_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3730,32.99363878,-117.0773916
RCARMEL_6_N004,AS_SP26,LOAD,RCHCML_6_LD31,22676_R.CARMEL_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3728,32.99362539,-117.0780601
RCARMEL_6_N004,AS_SP15,LOAD,RCHCML_6_LD31,22676_R.CARMEL_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3728,32.99362539,-117.0780601
RCARMEL_6_N011,AS_SP26,LOAD,RCHCML_6_LD32,22676_R.CARMEL_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3729,32.99362074,-117.077956
RCARMEL_6_N011,AS_SP15,LOAD,RCHCML_6_LD32,22676_R.CARMEL_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3729,32.99362074,-117.077956
RINCON_1_N001,AS_NP15,LOAD,RINCON_1_LD2,31250_RINCON _115_LD2,22M7_DB114,2022-07-28 0:00:00,3788,33.28577862,-116.9584794
RINCON_1_N001,AS_NP26,LOAD,RINCON_1_LD2,31250_RINCON _115_LD2,22M7_DB114,2022-07-28 0:00:00,3788,33.28577862,-116.9584794
RINCON_1_N003,AS_NP26,LOAD,RINCON_1_LD1,31250_RINCON _115_LD1,22M7_DB114,2022-07-28 0:00:00,3787,33.28576216,-116.958746
RINCON_1_N003,AS_NP15,LOAD,RINCON_1_LD1,31250_RINCON _115_LD1,22M7_DB114,2022-07-28 0:00:00,3787,33.28576216,-116.958746
RINCON_6_N001,AS_SP26,LOAD,RINCN_6_LD31,22688_RINCON _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3786,33.28600294,-116.9585035
RINCON_6_N001,AS_SP15,LOAD,RINCN_6_LD31,22688_RINCON _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3786,33.28600294,-116.9585035
RINCON_6_N008,AS_SP26,LOAD,RINCN_6_LD30,22688_RINCON _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3785,33.28602324,-116.9587942
RINCON_6_N008,AS_SP15,LOAD,RINCN_6_LD30,22688_RINCON _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3785,33.28602324,-116.9587942
ROSECYN_6_N001,AS_SP15,LOAD,RSECYN_6_LD31,22696_ROSE CYN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3826,32.84472138,-117.2370599
ROSECYN_6_N001,AS_SP26,LOAD,RSECYN_6_LD31,22696_ROSE CYN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3826,32.84472138,-117.2370599
